0.16600	-0.17590	-2.10969	-12.36362	0.09466	1.12591	6.26101	0.05898	0.71240	4.35630	
0.16700	-0.17802	-2.12205	-12.35324	0.09579	1.13216	6.24538	0.05969	0.71675	4.35822	
0.16800	-0.18015	-2.13440	-12.34267	0.09692	1.13840	6.22949	0.06041	0.72111	4.36016	
0.16900	-0.18229	-2.14674	-12.33192	0.09806	1.14462	6.21331	0.06113	0.72547	4.36213	
0.17000	-0.18444	-2.15906	-12.32099	0.09921	1.15083	6.19686	0.06186	0.72984	4.36414	
0.17100	-0.18660	-2.17138	-12.30987	0.10036	1.15701	6.18013	0.06259	0.73420	4.36618	
0.17200	-0.18878	-2.18368	-12.29856	0.10152	1.16319	6.16312	0.06333	0.73857	4.36825	
0.17300	-0.19097	-2.19597	-12.28706	0.10269	1.16934	6.14583	0.06407	0.74294	4.37035	
0.17400	-0.19317	-2.20826	-12.27536	0.10386	1.17548	6.12824	0.06482	0.74731	4.37249	
0.17500	-0.19539	-2.22053	-12.26347	0.10504	1.18160	6.11037	0.06557	0.75168	4.37466	
0.17600	-0.19761	-2.23278	-12.25138	0.10623	1.18770	6.09220	0.06632	0.75606	4.37687	
0.17700	-0.19985	-2.24503	-12.23909	0.10742	1.19378	6.07374	0.06708	0.76044	4.37911	
0.17800	-0.20210	-2.25726	-12.22660	0.10861	1.19985	6.05497	0.06784	0.76482	4.38138	
0.17900	-0.20437	-2.26948	-12.21391	0.10982	1.20589	6.03591	0.06861	0.76920	4.38368	
0.18000	-0.20664	-2.28169	-12.20101	0.11103	1.21192	6.01654	0.06938	0.77358	4.38602	
0.18100	-0.20893	-2.29388	-12.18791	0.11224	1.21792	5.99687	0.07016	0.77797	4.38840	
0.18200	-0.21123	-2.30606	-12.17459	0.11346	1.22391	5.97688	0.07094	0.78236	4.39081	
0.18300	-0.21354	-2.31823	-12.16107	0.11469	1.22988	5.95659	0.07172	0.78675	4.39325	
